year,month,day,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition
2017,9,12,3:30 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,4:00 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,4:30 AM,77,73,89,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,5:00 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,5:30 AM,77,73,89,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,6:00 AM,77,72,83,NNW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,6:30 AM,77,73,89,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,7:00 AM,79,73,83,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,7:30 AM,79,73,83,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,8:00 AM,81,73,79,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,8:30 AM,81,72,74,WSW,5,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,9:00 AM,84,72,66,SSW,5,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,9:30 AM,84,70,62,WSW,6,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,10:00 AM,84,70,62,SW,6,0,28.9,0.0,0.0,Partly Cloudy
2017,9,12,10:30 AM,86,68,55,WSW,3,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,11:00 AM,88,68,52,NNW,5,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,11:30 AM,88,68,52,E,3,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,12:00 PM,88,68,52,SSE,5,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,12:30 PM,90,70,52,E,5,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,1:00 PM,90,70,52,ESE,6,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,1:30 PM,91,70,49,E,6,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,2:00 PM,91,68,46,S,3,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,2:30 PM,91,68,46,S,3,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,3:00 PM,91,66,43,WSW,5,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,3:30 PM,93,66,41,SW,5,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,4:00 PM,91,66,43,CALM,0,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,12,4:30 PM,95,66,39,SSW,2,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,5:00 PM,93,66,41,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,5:30 PM,93,66,41,S,5,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,6:00 PM,91,68,46,SSE,6,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,6:30 PM,90,70,52,SSE,7,0,28.7,0.0,0.0,Partly Cloudy
2017,9,12,7:00 PM,88,72,58,SSE,9,0,28.8,0.0,0.0,Partly Cloudy
2017,9,12,7:30 PM,82,73,74,N,5,0,28.8,0.0,0.0,Light Rain
2017,9,12,8:00 PM,81,73,79,NNW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,8:30 PM,81,75,84,NNW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,9:00 PM,82,72,70,SW,7,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,9:30 PM,82,72,70,SW,6,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,10:00 PM,81,72,74,SSW,12,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,12,10:30 PM,77,72,83,NW,3,0,28.9,0.0,0.0,Light Rain
2017,9,12,11:00 PM,77,73,89,NNW,7,0,28.8,0.0,0.0,Light Rain
2017,9,12,11:30 PM,77,73,89,ENE,5,0,28.9,0.0,0.0,Light Rain
2017,9,13,12:00 AM,77,73,89,NE,7,0,28.8,0.0,0.0,Light Rain
2017,9,13,12:30 AM,77,72,83,NE,7,0,28.8,0.0,0.0,Light Rain
2017,9,13,1:00 AM,75,72,89,NE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,1:30 AM,75,72,89,NNE,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,2:00 AM,75,72,89,NNE,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,2:30 AM,75,72,89,NNE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,3:00 AM,75,72,89,N,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,3:30 AM,75,73,94,NNW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,4:00 AM,75,72,89,NNW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,5:00 AM,75,73,94,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,5:30 AM,75,73,94,NNW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,6:00 AM,75,73,94,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,6:30 AM,75,73,94,VAR,2,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,7:00 AM,77,73,89,SSW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,7:30 AM,77,73,89,SSW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,13,8:00 AM,79,73,83,SSW,3,0,28.9,0.0,0.0,Partly Cloudy
2017,9,13,8:30 AM,79,73,83,VAR,2,0,28.9,0.0,0.0,Mostly Cloudy
2017,9,13,9:00 AM,79,73,83,VAR,2,0,28.9,0.0,0.0,Mostly Cloudy
2017,9,13,9:30 AM,79,73,83,VAR,2,0,28.9,0.0,0.0,Mostly Cloudy
2017,9,13,10:00 AM,81,73,79,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2017,9,13,10:30 AM,81,73,79,NNW,3,0,28.9,0.0,0.0,Mostly Cloudy
2017,9,13,11:00 AM,84,73,70,VAR,2,0,28.9,0.0,0.0,Partly Cloudy
2017,9,13,11:30 AM,84,73,70,S,3,0,28.8,0.0,0.0,Partly Cloudy
2017,9,13,12:00 PM,86,73,66,SSW,3,0,28.8,0.0,0.0,Fair
2017,9,13,12:30 PM,88,72,58,W,3,0,28.8,0.0,0.0,Fair
2017,9,13,1:00 PM,88,72,58,S,3,0,28.8,0.0,0.0,Fair
2017,9,13,1:30 PM,90,72,55,S,5,0,28.8,0.0,0.0,Fair
2017,9,13,2:00 PM,91,70,49,WSW,3,0,28.8,0.0,0.0,Fair
2017,9,13,2:30 PM,91,70,49,SW,3,0,28.7,0.0,0.0,Fair
2017,9,13,3:00 PM,91,70,49,WNW,6,0,28.7,0.0,0.0,Fair
2017,9,13,3:30 PM,93,68,44,VAR,2,0,28.7,0.0,0.0,Fair
2017,9,13,4:00 PM,93,68,44,SSE,7,0,28.7,0.0,0.0,Fair
2017,9,13,4:30 PM,93,68,44,VAR,2,0,28.7,0.0,0.0,Fair
2017,9,13,5:00 PM,93,64,38,E,3,0,28.7,0.0,0.0,Fair
2017,9,13,5:30 PM,90,70,52,NNW,10,0,28.7,0.0,0.0,Fair
2017,9,13,6:00 PM,88,70,55,NNW,5,0,28.7,0.0,0.0,Fair
2017,9,13,6:30 PM,86,70,58,WNW,3,0,28.7,0.0,0.0,Fair
2017,9,13,7:00 PM,86,72,62,VAR,2,0,28.7,0.0,0.0,Fair
2017,9,13,7:30 PM,84,70,62,NW,5,0,28.7,0.0,0.0,Fair
2017,9,13,8:00 PM,82,72,70,W,3,0,28.7,0.0,0.0,Fair
2017,9,13,8:30 PM,82,72,70,NW,3,0,28.8,0.0,0.0,Fair
2017,9,13,9:00 PM,82,72,70,VAR,2,0,28.8,0.0,0.0,Fair
2017,9,13,9:30 PM,82,72,70,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,13,10:00 PM,82,72,70,VAR,2,0,28.8,0.0,0.0,Partly Cloudy
2017,9,13,10:30 PM,82,73,74,VAR,2,0,28.8,0.0,0.0,Partly Cloudy
2017,9,13,11:00 PM,81,72,74,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,13,11:30 PM,81,73,79,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,12:00 AM,81,73,79,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,12:30 AM,79,73,83,WSW,5,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,1:00 AM,79,73,83,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,1:30 AM,79,73,83,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,2:00 AM,79,73,83,CALM,0,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,2:30 AM,79,73,83,VAR,2,0,28.8,0.0,0.0,Partly Cloudy
2017,9,14,3:00 AM,79,73,83,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2017,9,14,3:30 AM,79,72,78,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2017,9,14,4:00 AM,77,72,83,N,5,0,28.7,0.0,0.0,Fair
2017,9,14,4:30 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,5:00 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,5:30 AM,75,72,89,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,6:00 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,6:30 AM,75,72,89,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,7:00 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,7:30 AM,81,73,79,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,8:00 AM,84,73,70,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,8:30 AM,82,72,70,CALM,0,0,28.8,0.0,0.0,Fair
2017,9,14,9:00 AM,84,72,66,VAR,2,0,28.8,0.0,0.0,Fair
2017,9,14,9:30 AM,84,72,66,N,5,0,28.8,0.0,0.0,Fair
2017,9,14,10:00 AM,86,72,62,VAR,2,0,28.8,0.0,0.0,Fair
2017,9,14,10:30 AM,86,70,58,NW,6,0,28.8,0.0,0.0,Fair
2017,9,14,11:00 AM,88,70,55,VAR,2,0,28.8,0.0,0.0,Fair
2017,9,14,11:30 AM,90,72,55,VAR,2,0,28.8,0.0,0.0,Fair
2017,9,14,12:00 PM,90,70,52,WSW,6,0,28.7,0.0,0.0,Fair
2017,9,14,12:30 PM,91,68,46,W,3,0,28.7,0.0,0.0,Partly Cloudy
2017,9,14,1:00 PM,93,70,46,SE,5,0,28.7,0.0,0.0,Partly Cloudy
2017,9,14,1:30 PM,91,70,49,NE,3,0,28.7,0.0,0.0,Thunder
2017,9,14,2:00 PM,93,70,46,NW,3,0,28.7,0.0,0.0,Partly Cloudy
2017,9,14,2:30 PM,93,70,46,SE,6,0,28.6,0.0,0.0,Partly Cloudy
2017,9,14,3:00 PM,93,70,46,WSW,5,0,28.6,0.0,0.0,Partly Cloudy
2017,9,14,3:30 PM,93,70,46,VAR,2,0,28.6,0.0,0.0,Partly Cloudy
2017,9,14,4:00 PM,91,70,49,E,7,0,28.6,0.0,0.0,Partly Cloudy
2017,9,14,4:30 PM,90,72,55,E,7,0,28.6,0.0,0.0,Partly Cloudy
2017,9,14,5:00 PM,90,72,55,VAR,2,0,28.6,0.0,0.0,Thunder
2017,9,14,5:30 PM,82,68,62,WSW,14,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,14,6:00 PM,82,66,58,SW,8,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,14,6:30 PM,81,68,65,SSW,8,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,14,7:00 PM,81,68,65,W,5,0,28.6,0.0,0.0,Partly Cloudy
2017,9,14,7:30 PM,81,68,65,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2017,9,14,8:00 PM,81,68,65,VAR,2,0,28.7,0.0,0.0,Fair
2017,9,14,8:30 PM,81,70,70,S,6,0,28.7,0.0,0.0,Fair
2017,9,14,9:00 PM,79,72,78,S,5,0,28.7,0.0,0.0,Fair
2017,9,14,9:30 PM,79,70,74,SW,3,0,28.7,0.0,0.0,Fair
2017,9,14,10:00 PM,79,72,78,WSW,5,0,28.7,0.0,0.0,Fair
2017,9,14,10:30 PM,79,72,78,NNW,3,0,28.7,0.0,0.0,Fair
2017,9,14,11:00 PM,79,70,74,NNE,5,0,28.7,0.0,0.0,Fair
2017,9,14,11:30 PM,79,72,78,ESE,5,0,28.7,0.0,0.0,Fair
2017,9,15,12:00 AM,79,72,78,SSE,3,0,28.7,0.0,0.0,Fair
2017,9,15,12:30 AM,77,72,83,WSW,3,0,28.7,0.0,0.0,Fair
2017,9,15,1:00 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Fair
2017,9,15,1:30 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,2:00 AM,79,72,78,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,2:30 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,3:00 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,3:30 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Fair
2017,9,15,4:00 AM,77,72,83,CALM,0,0,28.6,0.0,0.0,Fair
2017,9,15,4:30 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Fair
2017,9,15,5:00 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Fair
2017,9,15,5:30 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Fair
2017,9,15,6:00 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,6:30 AM,77,72,83,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,7:00 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,7:30 AM,77,73,89,WSW,3,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,8:00 AM,79,73,83,VAR,2,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,8:30 AM,81,73,79,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,9:00 AM,82,73,74,W,3,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,9:30 AM,84,73,70,CALM,0,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,10:00 AM,84,73,70,NNW,6,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,10:30 AM,88,73,62,NE,5,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,11:00 AM,88,72,58,NNE,10,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,11:30 AM,88,72,58,NE,8,0,28.7,0.0,0.0,Partly Cloudy
2017,9,15,12:00 PM,90,72,55,NNE,10,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,12:30 PM,90,72,55,NNE,12,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,1:00 PM,91,70,49,N,12,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,1:30 PM,91,70,49,N,13,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,2:00 PM,91,72,52,NNE,9,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,2:30 PM,91,70,49,N,9,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,3:00 PM,91,70,49,N,10,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,3:30 PM,91,70,49,NE,8,0,28.6,0.0,0.0,Showers in the Vicinity
2017,9,15,4:00 PM,90,68,49,NNW,7,0,28.5,0.0,0.0,Partly Cloudy
2017,9,15,4:30 PM,91,70,49,NW,7,0,28.5,0.0,0.0,Partly Cloudy
2017,9,15,5:00 PM,91,68,46,N,6,0,28.5,0.0,0.0,Partly Cloudy
2017,9,15,5:30 PM,90,70,52,NNE,6,0,28.5,0.0,0.0,Partly Cloudy
2017,9,15,6:00 PM,88,70,55,NNE,6,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,6:30 PM,86,72,62,W,5,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,7:00 PM,84,72,66,SSW,7,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,7:30 PM,82,72,70,SW,8,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,8:00 PM,82,70,66,SSW,8,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,8:30 PM,82,70,66,SSW,6,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,9:00 PM,81,72,74,SSW,7,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,9:30 PM,81,72,74,SW,5,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,10:00 PM,81,72,74,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,10:30 PM,81,72,74,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,11:00 PM,81,72,74,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,15,11:30 PM,79,72,78,SE,3,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,12:00 AM,79,72,78,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,12:30 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,1:00 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,1:30 AM,79,73,83,N,3,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,2:00 AM,79,73,83,N,3,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,2:30 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,3:00 AM,79,72,78,N,5,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,3:30 AM,79,72,78,NE,3,0,28.6,0.0,0.0,Partly Cloudy
2017,9,16,4:00 AM,79,73,83,SW,5,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,4:30 AM,79,73,83,CALM,0,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,5:00 AM,79,73,83,VAR,2,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,5:30 AM,77,73,89,N,7,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,6:00 AM,77,73,89,VAR,2,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,6:30 AM,77,73,89,NW,5,0,28.6,0.0,0.0,Light Rain
2017,9,16,7:00 AM,77,73,89,VAR,2,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,7:30 AM,79,73,83,NNE,3,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,8:00 AM,79,73,83,VAR,2,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,8:30 AM,79,73,83,S,5,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,9:00 AM,81,73,79,SSE,6,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,9:30 AM,81,73,79,SSE,3,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,10:00 AM,81,73,79,ESE,5,0,28.6,0.0,0.0,Light Rain
2017,9,16,10:30 AM,82,73,74,ESE,5,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,11:00 AM,82,75,79,S,8,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,11:30 AM,84,72,66,SW,5,0,28.6,0.0,0.0,Light Rain
2017,9,16,12:00 PM,79,73,83,ENE,10,0,28.6,0.0,0.0,Rain
2017,9,16,12:30 PM,79,73,83,N,9,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,1:00 PM,79,72,78,N,13,0,28.6,0.0,0.0,Light Rain with Thunder
2017,9,16,1:30 PM,77,72,83,N,14,0,28.6,0.0,0.0,Light Rain
2017,9,16,2:00 PM,77,72,83,N,8,0,28.6,0.0,0.0,Light Rain
2017,9,16,2:30 PM,77,72,83,NW,7,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,3:00 PM,79,73,83,WSW,5,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,3:30 PM,77,73,89,SW,9,0,28.6,0.0,0.0,Light Rain
2017,9,16,4:00 PM,77,73,89,SW,8,0,28.6,0.0,0.0,Light Rain
2017,9,16,4:30 PM,77,73,89,SSW,9,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,5:00 PM,77,72,83,SSW,9,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,5:30 PM,77,73,89,SW,10,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,6:00 PM,77,73,89,SW,10,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,6:30 PM,77,73,89,SW,7,0,28.6,0.0,0.0,Mostly Cloudy
2017,9,16,7:00 PM,77,72,83,SW,7,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,16,7:30 PM,75,72,89,SW,7,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,16,8:00 PM,77,72,83,SSW,5,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,16,8:30 PM,77,72,83,SSW,5,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,16,9:00 PM,77,73,89,WSW,5,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,16,9:30 PM,77,73,89,WSW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,16,10:00 PM,77,73,89,W,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,16,10:30 PM,77,73,89,SW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,16,11:00 PM,77,72,83,SSW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,16,11:30 PM,77,73,89,SW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,12:00 AM,77,73,89,S,7,0,28.8,0.0,0.0,Heavy Rain
2017,9,17,12:30 AM,75,73,94,SSW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,1:00 AM,75,73,94,W,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,1:30 AM,77,73,89,WSW,5,0,28.8,0.0,0.0,Light Rain
2017,9,17,2:00 AM,77,73,89,VAR,2,0,28.8,0.0,0.0,Light Rain
2017,9,17,2:30 AM,77,73,89,CALM,0,0,28.8,0.0,0.0,Light Rain
2017,9,17,3:00 AM,77,73,89,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,3:30 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,4:00 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,4:30 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,5:00 AM,77,73,89,CALM,0,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,5:30 AM,77,73,89,NE,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,6:00 AM,75,73,94,N,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,6:30 AM,75,72,89,ENE,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,7:00 AM,77,73,89,NNE,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,7:30 AM,77,73,89,NNW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,8:00 AM,77,72,83,CALM,0,0,28.8,0.0,0.0,Light Rain
2017,9,17,8:30 AM,77,73,89,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,9:00 AM,77,73,89,W,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,9:30 AM,79,72,78,VAR,2,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,10:00 AM,79,73,83,CALM,0,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,10:30 AM,81,73,79,NW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,11:00 AM,82,73,74,VAR,2,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,11:30 AM,81,73,79,E,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,12:00 PM,81,73,79,SSE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,12:30 PM,81,73,79,E,5,0,28.8,0.0,0.0,Light Rain
2017,9,17,1:00 PM,81,73,79,ESE,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,1:30 PM,82,73,74,VAR,2,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,2:00 PM,82,73,74,SSE,10,0,28.8,0.0,0.0,Light Rain
2017,9,17,2:30 PM,82,73,74,WSW,9,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,3:00 PM,82,73,74,W,8,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,3:30 PM,84,73,70,W,6,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,4:00 PM,84,73,70,WSW,5,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,4:30 PM,84,72,66,S,7,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,5:00 PM,82,73,74,WSW,7,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,5:30 PM,82,73,74,W,3,0,28.7,0.0,0.0,Mostly Cloudy
2017,9,17,6:00 PM,82,73,74,SW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,6:30 PM,82,73,74,SSW,6,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,7:00 PM,82,72,70,SW,6,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,7:30 PM,82,72,70,SSW,7,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,8:00 PM,81,73,79,S,9,0,28.8,0.0,0.0,Rain
2017,9,17,8:30 PM,77,73,89,SE,6,0,28.8,0.0,0.0,Light Rain
2017,9,17,9:00 PM,77,73,89,SW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,17,9:30 PM,77,73,89,CALM,0,0,28.8,0.0,0.0,Light Rain
2017,9,17,10:00 PM,77,73,89,WSW,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,10:30 PM,77,73,89,SW,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,11:00 PM,77,73,89,WSW,3,0,28.8,0.0,0.0,Light Rain
2017,9,17,11:30 PM,77,73,89,WSW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,12:00 AM,77,73,89,WSW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,12:30 AM,77,73,89,SSW,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,1:00 AM,77,73,89,SSW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,1:30 AM,77,73,89,SSW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,2:00 AM,77,73,89,SSW,5,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,2:30 AM,77,73,89,SSE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,3:00 AM,77,73,89,SSE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,3:30 AM,77,73,89,SSE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,4:00 AM,77,73,89,SSE,3,0,28.8,0.0,0.0,Mostly Cloudy
2017,9,18,4:30 AM,77,73,89,SSE,3,0,28.8,0.0,0.0,Light Rain
2017,9,18,5:00 AM,77,73,89,SE,3,0,0.0,0.0,0.0,Light Rain
2017,9,18,5:30 AM,77,73,89,SE,3,0,28.8,0.0,0.0,Light Rain
