SalesOrderNumber,EnglishProductName,OrderQuantity,OrderDate,UnitPrice,CustomerKey
SO66007,"Road-750 Black, 48",1,2013-09-08 00:00:00.000,539.99,27706
SO66007,Road Bottle Cage,1,2013-09-08 00:00:00.000,8.99,27706
SO66007,Water Bottle - 30 oz.,1,2013-09-08 00:00:00.000,4.99,27706
SO66008,"Road-750 Black, 44",1,2013-09-08 00:00:00.000,539.99,24176
SO66008,"Sport-100 Helmet, Blue",1,2013-09-08 00:00:00.000,34.99,24176
SO66008,"Half-Finger Gloves, L",1,2013-09-08 00:00:00.000,24.49,24176
SO66009,"Touring-1000 Blue, 60",1,2013-09-08 00:00:00.000,2384.07,27092
SO66009,Road Bottle Cage,1,2013-09-08 00:00:00.000,8.99,27092
SO66009,Water Bottle - 30 oz.,1,2013-09-08 00:00:00.000,4.99,27092
SO66009,"Long-Sleeve Logo Jersey, S",1,2013-09-08 00:00:00.000,49.99,27092
SO66010,"Road-750 Black, 52",1,2013-09-08 00:00:00.000,539.99,23394
SO66011,"Road-750 Black, 52",1,2013-09-08 00:00:00.000,539.99,24017
SO66011,Water Bottle - 30 oz.,1,2013-09-08 00:00:00.000,4.99,24017
SO66011,Road Bottle Cage,1,2013-09-08 00:00:00.000,8.99,24017
SO66012,"Touring-1000 Yellow, 46",1,2013-09-08 00:00:00.000,2384.07,18139
SO66012,Road Bottle Cage,1,2013-09-08 00:00:00.000,8.99,18139
SO66012,Water Bottle - 30 oz.,1,2013-09-08 00:00:00.000,4.99,18139
SO66012,AWC Logo Cap,1,2013-09-08 00:00:00.000,8.99,18139
SO66013,"Touring-3000 Blue, 58",1,2013-09-08 00:00:00.000,742.35,14103
SO66013,Road Bottle Cage,1,2013-09-08 00:00:00.000,8.99,14103
SO66013,Water Bottle - 30 oz.,1,2013-09-08 00:00:00.000,4.99,14103
SO66014,"Touring-3000 Yellow, 44",1,2013-09-08 00:00:00.000,742.35,29456
SO66014,Road Bottle Cage,1,2013-09-08 00:00:00.000,8.99,29456
SO66014,AWC Logo Cap,1,2013-09-08 00:00:00.000,8.99,29456
SO66014,Water Bottle - 30 oz.,1,2013-09-08 00:00:00.000,4.99,29456
SO66015,"Mountain-400-W Silver, 42",1,2013-09-09 00:00:00.000,769.49,15169
SO66015,"Women's Mountain Shorts, L",1,2013-09-09 00:00:00.000,69.99,15169
SO66015,AWC Logo Cap,1,2013-09-09 00:00:00.000,8.99,15169
SO66016,"Road-350-W Yellow, 42",1,2013-09-09 00:00:00.000,1700.99,17947
SO66016,"Long-Sleeve Logo Jersey, L",1,2013-09-09 00:00:00.000,49.99,17947
SO66017,"Road-350-W Yellow, 44",1,2013-09-09 00:00:00.000,1700.99,22503
SO66017,"Long-Sleeve Logo Jersey, XL",1,2013-09-09 00:00:00.000,49.99,22503
SO66017,"Half-Finger Gloves, M",1,2013-09-09 00:00:00.000,24.49,22503
SO66018,"Mountain-200 Silver, 46",1,2013-09-09 00:00:00.000,2319.99,18132
SO66018,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,18132
SO66018,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,18132
SO66019,"Mountain-200 Black, 46",1,2013-09-09 00:00:00.000,2294.99,12501
SO66019,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,12501
SO66019,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,12501
SO66019,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,12501
SO66020,"Mountain-200 Black, 38",1,2013-09-09 00:00:00.000,2294.99,16205
SO66020,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,16205
SO66021,"Mountain-200 Silver, 38",1,2013-09-09 00:00:00.000,2319.99,18183
SO66021,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,18183
SO66021,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,18183
SO66021,Bike Wash - Dissolver,1,2013-09-09 00:00:00.000,7.95,18183
SO66022,"Mountain-200 Silver, 42",1,2013-09-09 00:00:00.000,2319.99,18133
SO66022,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,18133
SO66022,"Short-Sleeve Classic Jersey, M",1,2013-09-09 00:00:00.000,53.99,18133
SO66023,LL Mountain Tire,1,2013-09-09 00:00:00.000,24.99,13621
SO66023,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,13621
SO66023,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,13621
SO66023,"Half-Finger Gloves, M",1,2013-09-09 00:00:00.000,24.49,13621
SO66024,ML Road Tire,1,2013-09-09 00:00:00.000,24.99,17303
SO66024,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,17303
SO66024,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,17303
SO66024,"Half-Finger Gloves, S",1,2013-09-09 00:00:00.000,24.49,17303
SO66025,ML Mountain Tire,1,2013-09-09 00:00:00.000,29.99,17282
SO66025,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,17282
SO66025,Patch Kit/8 Patches,1,2013-09-09 00:00:00.000,2.29,17282
SO66026,HL Mountain Tire,1,2013-09-09 00:00:00.000,35.00,27144
SO66026,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,27144
SO66027,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,21360
SO66027,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,21360
SO66027,"Short-Sleeve Classic Jersey, S",1,2013-09-09 00:00:00.000,53.99,21360
SO66028,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,11758
SO66028,Patch Kit/8 Patches,1,2013-09-09 00:00:00.000,2.29,11758
SO66029,"Half-Finger Gloves, M",1,2013-09-09 00:00:00.000,24.49,13034
SO66029,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,13034
SO66030,"Mountain-200 Black, 42",1,2013-09-09 00:00:00.000,2294.99,18136
SO66030,"Sport-100 Helmet, Black",1,2013-09-09 00:00:00.000,34.99,18136
SO66031,"Road-250 Black, 44",1,2013-09-09 00:00:00.000,2443.35,16475
SO66031,Road Bottle Cage,1,2013-09-09 00:00:00.000,8.99,16475
SO66031,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,16475
SO66031,"Sport-100 Helmet, Black",1,2013-09-09 00:00:00.000,34.99,16475
SO66032,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,11201
SO66032,"Sport-100 Helmet, Black",1,2013-09-09 00:00:00.000,34.99,11201
SO66032,"Long-Sleeve Logo Jersey, L",1,2013-09-09 00:00:00.000,49.99,11201
SO66033,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,29330
SO66033,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,29330
SO66034,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,27225
SO66034,"Half-Finger Gloves, M",1,2013-09-09 00:00:00.000,24.49,27225
SO66035,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,11506
SO66035,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,11506
SO66036,"Long-Sleeve Logo Jersey, L",1,2013-09-09 00:00:00.000,49.99,11832
SO66037,Road Tire Tube,1,2013-09-09 00:00:00.000,3.99,14341
SO66037,ML Road Tire,1,2013-09-09 00:00:00.000,24.99,14341
SO66037,Patch Kit/8 Patches,1,2013-09-09 00:00:00.000,2.29,14341
SO66037,Bike Wash - Dissolver,1,2013-09-09 00:00:00.000,7.95,14341
SO66038,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,26535
SO66038,LL Mountain Tire,1,2013-09-09 00:00:00.000,24.99,26535
SO66038,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,26535
SO66039,LL Mountain Tire,1,2013-09-09 00:00:00.000,24.99,25345
SO66040,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,11185
SO66040,LL Mountain Tire,1,2013-09-09 00:00:00.000,24.99,11185
SO66040,Bike Wash - Dissolver,1,2013-09-09 00:00:00.000,7.95,11185
SO66040,All-Purpose Bike Stand,1,2013-09-09 00:00:00.000,159.00,11185
SO66041,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,22783
SO66041,ML Mountain Tire,1,2013-09-09 00:00:00.000,29.99,22783
SO66041,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,22783
SO66042,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,21716
SO66042,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,21716
SO66043,"Women's Mountain Shorts, S",1,2013-09-09 00:00:00.000,69.99,18825
SO66043,"Racing Socks, L",1,2013-09-09 00:00:00.000,8.99,18825
SO66044,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,18531
SO66045,LL Mountain Tire,1,2013-09-09 00:00:00.000,24.99,18037
SO66045,"Half-Finger Gloves, M",1,2013-09-09 00:00:00.000,24.49,18037
SO66046,LL Mountain Tire,1,2013-09-09 00:00:00.000,24.99,17888
SO66046,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,17888
SO66047,AWC Logo Cap,1,2013-09-09 00:00:00.000,8.99,21867
SO66047,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,21867
SO66048,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,11213
SO66048,HL Mountain Tire,1,2013-09-09 00:00:00.000,35.00,11213
SO66048,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,11213
SO66049,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,13030
SO66049,Hydration Pack - 70 oz.,1,2013-09-09 00:00:00.000,54.99,13030
SO66050,"Mountain-200 Silver, 42",1,2013-09-09 00:00:00.000,2319.99,15781
SO66050,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,15781
SO66050,"Sport-100 Helmet, Black",1,2013-09-09 00:00:00.000,34.99,15781
SO66050,"Long-Sleeve Logo Jersey, L",1,2013-09-09 00:00:00.000,49.99,15781
SO66051,"Mountain-200 Black, 42",1,2013-09-09 00:00:00.000,2294.99,17175
SO66051,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,17175
SO66051,HL Mountain Tire,1,2013-09-09 00:00:00.000,35.00,17175
SO66052,"Mountain-200 Silver, 46",1,2013-09-09 00:00:00.000,2319.99,15542
SO66052,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,15542
SO66052,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,15542
SO66053,"Mountain-200 Black, 46",1,2013-09-09 00:00:00.000,2294.99,16079
SO66053,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,16079
SO66053,Bike Wash - Dissolver,1,2013-09-09 00:00:00.000,7.95,16079
SO66054,"Mountain-200 Silver, 42",1,2013-09-09 00:00:00.000,2319.99,15941
SO66054,Patch Kit/8 Patches,1,2013-09-09 00:00:00.000,2.29,15941
SO66055,"Mountain-200 Silver, 42",1,2013-09-09 00:00:00.000,2319.99,15952
SO66055,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,15952
SO66055,"Long-Sleeve Logo Jersey, XL",1,2013-09-09 00:00:00.000,49.99,15952
SO66056,"Mountain-200 Black, 38",1,2013-09-09 00:00:00.000,2294.99,15959
SO66056,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,15959
SO66056,HL Mountain Tire,1,2013-09-09 00:00:00.000,35.00,15959
SO66057,"Touring-3000 Yellow, 50",1,2013-09-09 00:00:00.000,742.35,17778
SO66057,"Racing Socks, M",1,2013-09-09 00:00:00.000,8.99,17778
SO66058,"Touring-1000 Yellow, 50",1,2013-09-09 00:00:00.000,2384.07,26209
SO66059,"Road-350-W Yellow, 40",1,2013-09-09 00:00:00.000,1700.99,15042
SO66059,"Sport-100 Helmet, Black",1,2013-09-09 00:00:00.000,34.99,15042
SO66060,"Road-550-W Yellow, 44",1,2013-09-09 00:00:00.000,1120.49,26131
SO66060,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,26131
SO66060,Road Bottle Cage,1,2013-09-09 00:00:00.000,8.99,26131
SO66060,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,26131
SO66061,"Mountain-200 Silver, 38",1,2013-09-09 00:00:00.000,2319.99,14681
SO66061,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,14681
SO66061,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,14681
SO66062,"Mountain-200 Black, 46",1,2013-09-09 00:00:00.000,2294.99,14263
SO66062,HL Mountain Tire,1,2013-09-09 00:00:00.000,35.00,14263
SO66063,"Mountain-200 Silver, 38",1,2013-09-09 00:00:00.000,2319.99,12037
SO66063,Mountain Tire Tube,1,2013-09-09 00:00:00.000,4.99,12037
SO66063,HL Mountain Tire,1,2013-09-09 00:00:00.000,35.00,12037
SO66063,Patch Kit/8 Patches,1,2013-09-09 00:00:00.000,2.29,12037
SO66063,Hitch Rack - 4-Bike,1,2013-09-09 00:00:00.000,120.00,12037
SO66064,"Mountain-200 Black, 42",1,2013-09-09 00:00:00.000,2294.99,14235
SO66064,Fender Set - Mountain,1,2013-09-09 00:00:00.000,21.98,14235
SO66064,Mountain Bottle Cage,1,2013-09-09 00:00:00.000,9.99,14235
SO66065,"Touring-3000 Yellow, 62",1,2013-09-09 00:00:00.000,742.35,29242
SO66065,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,29242
SO66066,"Touring-1000 Blue, 54",1,2013-09-09 00:00:00.000,2384.07,26718
SO66066,Road Bottle Cage,1,2013-09-09 00:00:00.000,8.99,26718
SO66066,AWC Logo Cap,1,2013-09-09 00:00:00.000,8.99,26718
SO66066,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,26718
SO66067,"Touring-1000 Yellow, 54",1,2013-09-09 00:00:00.000,2384.07,26698
SO66067,"Racing Socks, M",1,2013-09-09 00:00:00.000,8.99,26698
SO66068,"Touring-2000 Blue, 46",1,2013-09-09 00:00:00.000,1214.85,25909
SO66068,Touring Tire,1,2013-09-09 00:00:00.000,28.99,25909
SO66068,Touring Tire Tube,1,2013-09-09 00:00:00.000,4.99,25909
SO66068,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,25909
SO66069,"Road-550-W Yellow, 44",1,2013-09-09 00:00:00.000,1120.49,21144
SO66069,Road Bottle Cage,1,2013-09-09 00:00:00.000,8.99,21144
SO66069,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,21144
SO66069,"Short-Sleeve Classic Jersey, L",1,2013-09-09 00:00:00.000,53.99,21144
SO66070,"Road-550-W Yellow, 44",1,2013-09-09 00:00:00.000,1120.49,21155
SO66070,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,21155
SO66071,"Road-350-W Yellow, 42",1,2013-09-09 00:00:00.000,1700.99,18050
SO66071,"Long-Sleeve Logo Jersey, L",1,2013-09-09 00:00:00.000,49.99,18050
SO66072,"Road-550-W Yellow, 38",1,2013-09-09 00:00:00.000,1120.49,20845
SO66072,"Short-Sleeve Classic Jersey, XL",1,2013-09-09 00:00:00.000,53.99,20845
SO66073,"Road-350-W Yellow, 42",1,2013-09-09 00:00:00.000,1700.99,17862
SO66073,"Long-Sleeve Logo Jersey, XL",1,2013-09-09 00:00:00.000,49.99,17862
SO66074,"Road-750 Black, 48",1,2013-09-09 00:00:00.000,539.99,24027
SO66074,Road Bottle Cage,1,2013-09-09 00:00:00.000,8.99,24027
SO66074,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,24027
SO66074,Bike Wash - Dissolver,1,2013-09-09 00:00:00.000,7.95,24027
SO66075,"Touring-1000 Blue, 50",1,2013-09-09 00:00:00.000,2384.07,28703
SO66075,"Sport-100 Helmet, Red",1,2013-09-09 00:00:00.000,34.99,28703
SO66076,"Touring-1000 Yellow, 54",1,2013-09-09 00:00:00.000,2384.07,11429
SO66076,Water Bottle - 30 oz.,1,2013-09-09 00:00:00.000,4.99,11429
SO66076,Road Bottle Cage,1,2013-09-09 00:00:00.000,8.99,11429
SO66076,"Sport-100 Helmet, Blue",1,2013-09-09 00:00:00.000,34.99,11429
SO66077,"Touring-3000 Blue, 58",1,2013-09-09 00:00:00.000,742.35,14322
SO66078,"Touring-1000 Yellow, 46",1,2013-09-09 00:00:00.000,2384.07,12341
SO66078,Touring Tire,1,2013-09-09 00:00:00.000,28.99,12341
SO66078,Touring Tire Tube,1,2013-09-09 00:00:00.000,4.99,12341
SO66078,"Half-Finger Gloves, M",1,2013-09-09 00:00:00.000,24.49,12341
SO66078,"Short-Sleeve Classic Jersey, XL",1,2013-09-09 00:00:00.000,53.99,12341
SO66079,"Road-350-W Yellow, 44",1,2013-09-10 00:00:00.000,1700.99,25737
SO66079,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,25737
SO66079,ML Road Tire,1,2013-09-10 00:00:00.000,24.99,25737
SO66079,"Sport-100 Helmet, Black",1,2013-09-10 00:00:00.000,34.99,25737
SO66080,Hitch Rack - 4-Bike,1,2013-09-10 00:00:00.000,120.00,11212
SO66081,LL Road Tire,1,2013-09-10 00:00:00.000,21.49,25269
SO66081,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,25269
SO66082,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,24610
SO66082,"Sport-100 Helmet, Red",1,2013-09-10 00:00:00.000,34.99,24610
SO66083,Water Bottle - 30 oz.,1,2013-09-10 00:00:00.000,4.99,19748
SO66084,Water Bottle - 30 oz.,1,2013-09-10 00:00:00.000,4.99,22916
SO66084,"Short-Sleeve Classic Jersey, XL",1,2013-09-10 00:00:00.000,53.99,22916
SO66085,HL Mountain Tire,1,2013-09-10 00:00:00.000,35.00,19675
SO66085,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,19675
SO66085,All-Purpose Bike Stand,1,2013-09-10 00:00:00.000,159.00,19675
SO66086,Water Bottle - 30 oz.,1,2013-09-10 00:00:00.000,4.99,29121
SO66086,Mountain Bottle Cage,1,2013-09-10 00:00:00.000,9.99,29121
SO66086,Hydration Pack - 70 oz.,1,2013-09-10 00:00:00.000,54.99,29121
SO66087,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,28329
SO66087,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,28329
SO66088,Touring Tire,1,2013-09-10 00:00:00.000,28.99,19570
SO66089,HL Road Tire,1,2013-09-10 00:00:00.000,32.60,16628
SO66089,Hitch Rack - 4-Bike,1,2013-09-10 00:00:00.000,120.00,16628
SO66090,"Mountain-200 Silver, 42",1,2013-09-10 00:00:00.000,2319.99,13821
SO66090,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,13821
SO66090,HL Mountain Tire,1,2013-09-10 00:00:00.000,35.00,13821
SO66090,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,13821
SO66091,"Mountain-200 Black, 38",1,2013-09-10 00:00:00.000,2294.99,13765
SO66091,"Sport-100 Helmet, Red",1,2013-09-10 00:00:00.000,34.99,13765
SO66092,"Mountain-200 Black, 46",1,2013-09-10 00:00:00.000,2294.99,19029
SO66092,AWC Logo Cap,1,2013-09-10 00:00:00.000,8.99,19029
SO66092,"Sport-100 Helmet, Red",1,2013-09-10 00:00:00.000,34.99,19029
SO66093,"Mountain-200 Black, 42",1,2013-09-10 00:00:00.000,2294.99,12474
SO66093,Hydration Pack - 70 oz.,1,2013-09-10 00:00:00.000,54.99,12474
SO66094,"Mountain-400-W Silver, 42",1,2013-09-10 00:00:00.000,769.49,21107
SO66094,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,21107
SO66094,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,21107
SO66094,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,21107
SO66095,"Mountain-400-W Silver, 40",1,2013-09-10 00:00:00.000,769.49,17793
SO66095,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,17793
SO66095,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,17793
SO66095,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,17793
SO66096,"Long-Sleeve Logo Jersey, S",1,2013-09-10 00:00:00.000,49.99,12063
SO66097,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,28105
SO66097,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,28105
SO66098,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,29260
SO66098,"Sport-100 Helmet, Red",1,2013-09-10 00:00:00.000,34.99,29260
SO66098,"Long-Sleeve Logo Jersey, M",1,2013-09-10 00:00:00.000,49.99,29260
SO66098,"Racing Socks, L",1,2013-09-10 00:00:00.000,8.99,29260
SO66099,Touring Tire,1,2013-09-10 00:00:00.000,28.99,11262
SO66099,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,11262
SO66099,"Sport-100 Helmet, Blue",1,2013-09-10 00:00:00.000,34.99,11262
SO66099,"Long-Sleeve Logo Jersey, XL",1,2013-09-10 00:00:00.000,49.99,11262
SO66099,AWC Logo Cap,1,2013-09-10 00:00:00.000,8.99,11262
SO66100,Touring Tire,1,2013-09-10 00:00:00.000,28.99,27113
SO66100,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,27113
SO66100,"Sport-100 Helmet, Black",1,2013-09-10 00:00:00.000,34.99,27113
SO66100,"Racing Socks, L",1,2013-09-10 00:00:00.000,8.99,27113
SO66101,Touring Tire,1,2013-09-10 00:00:00.000,28.99,27189
SO66101,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,27189
SO66101,"Half-Finger Gloves, L",1,2013-09-10 00:00:00.000,24.49,27189
SO66102,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,18320
SO66102,LL Road Tire,1,2013-09-10 00:00:00.000,21.49,18320
SO66102,Hydration Pack - 70 oz.,1,2013-09-10 00:00:00.000,54.99,18320
SO66102,"Half-Finger Gloves, M",1,2013-09-10 00:00:00.000,24.49,18320
SO66102,"Long-Sleeve Logo Jersey, S",1,2013-09-10 00:00:00.000,49.99,18320
SO66103,Touring Tire,1,2013-09-10 00:00:00.000,28.99,27528
SO66103,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,27528
SO66103,Hydration Pack - 70 oz.,1,2013-09-10 00:00:00.000,54.99,27528
SO66104,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,23814
SO66105,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,11212
SO66105,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,11212
SO66105,"Sport-100 Helmet, Blue",1,2013-09-10 00:00:00.000,34.99,11212
SO66106,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,19525
SO66106,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,19525
SO66106,Bike Wash - Dissolver,1,2013-09-10 00:00:00.000,7.95,19525
SO66107,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,22362
SO66107,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,22362
SO66108,Water Bottle - 30 oz.,1,2013-09-10 00:00:00.000,4.99,13330
SO66108,Mountain Bottle Cage,1,2013-09-10 00:00:00.000,9.99,13330
SO66109,"Women's Mountain Shorts, L",1,2013-09-10 00:00:00.000,69.99,27998
SO66109,"Long-Sleeve Logo Jersey, XL",1,2013-09-10 00:00:00.000,49.99,27998
SO66109,"Half-Finger Gloves, L",1,2013-09-10 00:00:00.000,24.49,27998
SO66110,Water Bottle - 30 oz.,1,2013-09-10 00:00:00.000,4.99,16801
SO66110,"Long-Sleeve Logo Jersey, S",1,2013-09-10 00:00:00.000,49.99,16801
SO66111,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,28157
SO66111,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,28157
SO66112,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,14600
SO66112,"Sport-100 Helmet, Blue",1,2013-09-10 00:00:00.000,34.99,14600
SO66113,Fender Set - Mountain,1,2013-09-10 00:00:00.000,21.98,13763
SO66113,"Racing Socks, M",1,2013-09-10 00:00:00.000,8.99,13763
SO66114,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,14959
SO66114,"Sport-100 Helmet, Black",1,2013-09-10 00:00:00.000,34.99,14959
SO66115,Fender Set - Mountain,1,2013-09-10 00:00:00.000,21.98,15819
SO66115,"Racing Socks, L",1,2013-09-10 00:00:00.000,8.99,15819
SO66116,Water Bottle - 30 oz.,1,2013-09-10 00:00:00.000,4.99,19358
SO66116,AWC Logo Cap,1,2013-09-10 00:00:00.000,8.99,19358
SO66117,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,19300
SO66117,ML Road Tire,1,2013-09-10 00:00:00.000,24.99,19300
SO66117,Bike Wash - Dissolver,1,2013-09-10 00:00:00.000,7.95,19300
SO66118,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,20057
SO66118,"Sport-100 Helmet, Black",1,2013-09-10 00:00:00.000,34.99,20057
SO66118,AWC Logo Cap,1,2013-09-10 00:00:00.000,8.99,20057
SO66119,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,22823
SO66119,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,22823
SO66119,"Racing Socks, L",1,2013-09-10 00:00:00.000,8.99,22823
SO66120,"Half-Finger Gloves, M",1,2013-09-10 00:00:00.000,24.49,23637
SO66120,Road Tire Tube,1,2013-09-10 00:00:00.000,3.99,23637
SO66121,ML Mountain Tire,1,2013-09-10 00:00:00.000,29.99,23598
SO66121,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,23598
SO66122,Touring Tire,1,2013-09-10 00:00:00.000,28.99,22708
SO66122,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,22708
SO66122,Hydration Pack - 70 oz.,1,2013-09-10 00:00:00.000,54.99,22708
SO66123,Touring Tire,1,2013-09-10 00:00:00.000,28.99,11566
SO66124,Touring Tire,1,2013-09-10 00:00:00.000,28.99,13791
SO66124,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,13791
SO66124,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,13791
SO66125,Touring Tire Tube,1,2013-09-10 00:00:00.000,4.99,27174
SO66125,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,27174
SO66126,HL Mountain Tire,1,2013-09-10 00:00:00.000,35.00,11269
SO66126,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,11269
SO66127,HL Mountain Tire,1,2013-09-10 00:00:00.000,35.00,12920
SO66127,Fender Set - Mountain,1,2013-09-10 00:00:00.000,21.98,12920
SO66128,Fender Set - Mountain,1,2013-09-10 00:00:00.000,21.98,16071
SO66128,"Sport-100 Helmet, Black",1,2013-09-10 00:00:00.000,34.99,16071
SO66129,"Mountain-500 Black, 48",1,2013-09-10 00:00:00.000,539.99,16065
SO66129,Mountain Tire Tube,1,2013-09-10 00:00:00.000,4.99,16065
SO66129,LL Mountain Tire,1,2013-09-10 00:00:00.000,24.99,16065
SO66129,Patch Kit/8 Patches,1,2013-09-10 00:00:00.000,2.29,16065
SO66130,"Mountain-200 Black, 38",1,2013-09-10 00:00:00.000,2294.99,12898
SO66130,Fender Set - Mountain,1,2013-09-10 00:00:00.000,21.98,12898
SO66130,"Classic Vest, M",1,2013-09-10 00:00:00.000,63.50,12898
SO66131,"Mountain-200 Silver, 38",1,2013-09-10 00:00:00.000,2319.99,15852
