isEdited,rating,review,title,date,userName,developerResponse.id,developerResponse.body,developerResponse.modified
FALSE,5,แอปน่าจะให้ลูกค้าเห็นรีวิวจากลูกค้าคนอื่นด้วยนะ จะได้เป็นข้อมูลในการตัดสินใจสั่ง บางร้านรสชาติไม่ได้เรื่อง บางร้าน เห็นอาหารแล้วคือ อยากร้องไห้ เสียดายเงิน คือน้อยก็น้อยเกิ้น อย่างสั่งส้มตำกุ้งมาจ่ายไปร้อยกว่ามีกุ้งขาวตัวเล็กๆ 3 ตัวงี้ สุดจริงๆร้านแบบนี้ ต้องมีการเตือน ส่วนอย่างอื่นของแอปเราว่าโอเคอยู่นะ หมุดตรงตามปัก การแจ้งเตือนทางข้อความเเบบเรียลไทม์เลย แต่พอคนขับโทรมารับสายไม่ได้แต่ไม่เป็นไร อ้อ น่าจะมีปุ่มกดบล็อกร้านสำหรับผู้ใช้ด้วยนะ แบบร้านไหนขายของไม่ได้คุณภาพรสชาติไม่ดี ให้ลูกค้ากดบล็อกได้ เวลาเขี่ยหาของกินคราวหน้าจะได้มองไม่เห็นร้านที่บล็อกจะได้ไม่เผลอสั่งมาอีก พัฒนาจุดนี้คงดี สงสารลูกค้าทีเถอะค่ะจ่ายเงินซื้ออาหารแพงๆก็ขอแค่อย่างเดียวขอให้รู้สึกว่ามันคุ้มกับเงินที่เสียไปหน่อย,การรีวิวร้าน,2021-02-18 12:15:36,VenusFinestWay,,,
FALSE,3,ใครจะไปคิดคะว่าสั่งอาหารต้องรอนานถึงเกือบ 2 ชั่วโมง ไม่ประทับใจเลยค่ะ น่าเบื่อ รับออเดอร์ซ้อนกัน ละคือสั่งข้าวให้ลูก แทนที่จะได้นั่งกินข้าวกลางวัน ก็เกือบได้กินข้าวเย็นแทน,ไม่น่าจะมีระบบรับออเดอร์ซ้อน,2021-02-19 09:30:56,ningnano,,,
TRUE,1,ก็คือว่า มันมีส่วนลด ซึ่งก็เคยสั่งแบบนั้นมาตลอด แต่พอมาวันนี้ สั่งแล้วไม่คิดส่วนลดให้ แล้วบอกว่า หมดเขตการรับข้อเสนอ บอกมีการตรวจสอบอะไรผิดปกติในบัญชีเรา คือเราสั่งของเราทุกวัน ทำไมเป็นงั้น??,สั่ง kfc อยู่ดีๆ ก็บอกหมดเขตการรับข้อเสนอ,2021-02-18 16:06:18,Noah9898,21127244,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T03:09:54Z
FALSE,5,ดีเยี่ยม สะดวกสบาย,สั่งอาหารได้สะดวก,2021-02-17 13:13:03,l3looDz,,,
TRUE,1,"Request a lot of information but useless driver didn’t get anything and spam call to ask
Ask
Ask
Ask
Ask
Waste time and annoying",Just a piece of crab,2021-02-18 09:32:16,darkmasterxxx,18217736,"We apologize for this. Please contact our call centre via the in-app help centre or our social media platforms so that we can investigate the issue. Thank you!",2020-10-01T14:35:39Z
FALSE,4,"มีปัญหาเรื่องการปักหมุด location 
1 . ปักแล้วหมุดชอบหาย ใช้ครั้งหน้าต้องปักใหม่ ถึงแม้จะเซฟแล้วก็ตาม ไม่น่าจะเกี่ยวกับปักแล้วไม่ได้ใช้ เพราะอันที่เราไม่ได้ใช้นานแล้ว ก็ยังอยู่
2. เขียนรายละเอียดที่อยู่เสร็จแล้ว ชอบขึ้น error 
แก้บัคตรงนี้เถอะค่ะ สร้างความรำคาญให้ user

นอกนั้นโอเคแล้วค่า",Error Location Setting,2021-02-18 06:00:19,Pla+Nemo,,,
FALSE,5,น่าจะมีการให้ใช้สิทธิ์คนละครึ่งผ่านการสั่งซื้อด้วยนะคะ ทำให้ไปใช้แอพอื่นที่สามารถใช้สิทธิ์คนลัครึ่งได้,ไม่น้าา,2021-02-14 10:35:14,เค้าเหมือนเดิม,,,
FALSE,3,นั่งไปทำงานทุกวัน ช่วงเวลาเดิม หลานช่วงเวลา หลายเดือนก่อนก็ราคาเดิม พอมาต้นเดือนก.พ.รู้สึกว่าแอบปรับขึ้นอีก20% ถ้าทำแบบนี้ เรียกวินมอเตอร์ไซต์ปกติดีกว่า ไม่แฟร์กับคนใช้.,grabbikeปรับราคาขึ้น,2021-02-17 04:37:54,PeteLouis,21260500,แกร็บสวัสดีค่ะ แกร็บแนะนำให้ติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-24T09:34:44Z
FALSE,1,ตัดเงินในบัตรเฉยเลย โค้เใช้ไม่ได้ แต่มาตัดเงินจากบัตรกว่าจะคืนรอเป็นชาติ อิสัส ได้แดกก็ไม่ได้ยังโดนเอาเงินไปดองอีก,ตัดเงินจากบัตรเฉยย,2021-02-17 04:13:31,pchydaniel1996,21260242,แกร็บสวัสดีค่ะ โดยปกติแล้วแกร็บจะมีการกันวงเงินบัตร ซึ่งจะเป็นการที่แกร็บส่งคำสั่งเพื่อให้ธนาคารผู้ออกบัตร ทำการล็อควงเงิน เพื่อตรวจสอบว่าบัตรมียอดเงินเพียงพอสำหรับใช้งานหรือไม่นะคะ โดยหากการใช้งานไม่สำเร็จ ระบบจะทำการคืนเงินโดยอัตโนมัติทันทีค่ะ ทั้งนี้ระยะเวลาที่ยอดเงินจะเข้านั้น จะขึ้นอยู่กับทางธนาคารนะคะ โดยทางคุณผู้ใช้บริการจะได้รับเงินคืนอย่างแน่นอนค่ะ ในส่วนนี้แกร็บแนะนำให้ตรวจสอบข้อมูลการกันวงเงินเพิ่มเติมผ่านทาง https://bit.ly/2Z4rWqf นะคะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ,2021-02-24T09:26:16Z
FALSE,1,จะสั่งแต่ละทีคนขับไม่มีตลอด,หาคนขับยากมาก,2021-02-16 18:24:14,ไข่หวานนนน,21127470,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บขออนุญาตแจ้งว่า โดยปกติแล้วปริมาณพาร์ทเนอร์คนขับที่พร้อมรับงานอยู่นั้น จะขึ้นอยู่กับช่วงเวลา พื้นที่ที่เรียกใช้บริการ รวมถึงสภาพการจราจร และสภาพอากาศด้วยเช่นกันนะคะ อย่างไรแล้วแกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปค่ะ และหากต้องการให้แกร็บช่วยเหลือในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยค่ะ หรือติดต่อ Call Centre ผ่านศูนย์ช่วยเหลือในแอปได้เช่นกันนะคะ,2021-02-18T03:29:40Z
FALSE,1,กรุณาปรับปรุงเรื่องปักมุด gps หน่อยน้ะผมปักบ้านผมแต่ในพนักงานส่งไปขึ้นว่าผมปักอีกที่ แย่มากเป็นหลายครั้งแล้ว,ปรับปรุง gps,2021-02-16 14:04:07,สมหวังก็แค่ชื่อหมา,21127257,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ในส่วนนี้ทางคุณผู้ใช้บริการสามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T03:11:14Z
FALSE,2,"ค่าอาหารแพงขึ้นทุกวัน
บางร้านสุนัขไม่รับประทาน
ควรจะให้มีรูปทุกเมนูและเป็นรูปจริงๆ
ตอนนี้ใช้แอพอื่นแล้ว
ราคาถูกกว่า และโปรโมชั่น ที่ให้มาห่วยแตก
แถมโปรไม่ค่อยจริงใจกับลูกค้า
บอกตามตรงไปแอพดีกว่า
สบายกระเป๋ามากกว่า",บริการดีแต่,2021-02-16 13:53:59,golf_synnex,,,
FALSE,1,มีโค้ดลด แต่เวลาพิมพ์อะไรชอบขึ้นว่าพิมพ์โค้ดไม่ถูกต้องเหมือนไม่มีโค้ดอยู่เป็นหลายรอบละ เป็นทุกโคดจะเป็นช่วงๆ,โค้ดลด,2021-02-16 12:04:10,คนสวยคนนุง,21127234,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้หากพบปัญหาการใช้งานโปรโมชัน สามารถส่งเรื่องเข้ามาทางศูนย์ช่วยเหลือในหัวข้อ แกร็บรีวอร์ดและโปรโมชัน > ไม่สามารถใช้โปรโมชันได้ เพื่อให้ทางฝ่ายที่เกี่ยวข้องทำการตรวจสอบเพิ่มเติมได้เลยนะคะ หรือสามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T03:09:05Z
FALSE,1,น่าเบื่อมาก กดสั่งเป็นชั่วโมงคนขับไม่ว่างเลย ถ้าช่วงเวลาที่มันไม่มีคนขับ ก็ปิดระบบไปเลยจบ รอเก้อ,Lakkana223344,2021-02-14 21:18:05,มาย22334455,21127199,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บขออนุญาตแจ้งว่า โดยปกติแล้วปริมาณพาร์ทเนอร์คนขับที่พร้อมรับงานอยู่นั้น จะขึ้นอยู่กับช่วงเวลา พื้นที่ที่เรียกใช้บริการ รวมถึงสภาพการจราจร และสภาพอากาศด้วยเช่นกันนะคะ อย่างไรแล้วแกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปค่ะ และหากต้องการให้แกร็บช่วยเหลือในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยค่ะ หรือติดต่อ Call Centre ผ่านศูนย์ช่วยเหลือในแอปได้เช่นกันนะคะ,2021-02-18T03:05:50Z
FALSE,3,อยากให้ปรับปรุงจุดปักหมุดให้ตรงบ้านที่กำหนดด้วย เพราะคนขับมาไม่ตรงจุด เลยบ้าง มาไม่ถึงบ้าง เวลาพิมพ์บอกก็ไม่อ่าน คนขับจะมาตาม GPS อย่างเดียว,หมุดไม่ตรงบ้าน,2021-02-14 13:26:42,suyiogvdkd,21127575,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกด้วยนะคะ ทั้งนี้ในกรณีที่หมุดในแอปไม่ตรง แกร็บแนะนำให้ส่งเรื่องเข้ามาทางศูนย์ช่วยเหลือในหัวข้อ การเดินทาง > รายงานปัญหาเกี่ยวกับแผนที่และสถานที่ > รายงานปัญหาเกี่ยวกับสถานที่ เพื่อให้ทางฝ่ายที่เกี่ยวข้องทำการตรวจสอบและแก้ไขนะคะ และหากต้องการให้แกร็บช่วยเหลือในด้านใดเพิ่มเติม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยค่ะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T03:35:13Z
FALSE,5,เกี่ยวกับการปักหมุดสถานที่รับ/ส่ง ไม่สามารถกำหนดจุดได้เองครับ จุดที่กำหนดไว้ให้ไม่ครอบคลุมเท่าที่ควรครับ,การกำหนดจุดโลเคชั่น,2021-02-14 08:31:03,Ninny[_\~#,,,
FALSE,1,"ระบบการใช้งานผิดวัตถุประสงค์ห่วยมากครับอยู่ๆก็โดนแบน ยังไม่ได้ทำอะไรเลยครับ
ระบบแชทศูนย์ความช่วยเหลือไม่มีความสามารถ ไม่สามารถช่วยอะไรได้เลย เสียความรู้สึกมากครับไม่ซัพพอตลูกค้าเลย",ระบบตรวจจับการใช้งานผิดวัตถุประสงค์,2021-02-14 06:40:31,พิพิพิ,21127172,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกด้วยนะคะ ทั้งนี้แกร็บแนะนำให้ติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ,2021-02-18T03:04:04Z
FALSE,1,"ห่วยมาก ห่วยที่สุด
รอรถนานมาก",ห่วย,2021-02-14 05:33:04,Maneki999,21127065,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T02:56:52Z
FALSE,5,รวดเร็วดีไม่มีค่าส่งอีกด้วย,ไว,2021-02-13 11:09:03,Fghubdds,,,
FALSE,2,พออัปเดตใหม่เวลามาส่งของละมันไม่ขึ้นเส้นทางเหมือนเมื่อก่อนเลยเช็คไม่ได้ว่ามาถึงตรงไหนแล้ว แล้วมุดที่ปักเคลื่อนหรือป่าว,อัปเดตใหม่,2021-02-14 04:32:05,2b1as,21127513,แกร็บสวัสดีค่ะ โดยปกติแล้วในแอปจะแสดงแผนที่และเส้นทางของพาร์ทเนอร์คนขับ หลังจากที่ร้านอาหารทำอาหารเสร็จแล้ว และพาร์ทเนอร์คนขับอยู่ในขั้นตอนการนำอาหารไปส่งให้กับคุณผู้ใช้บริการนะคะ อย่างไรแล้วหากต้องการให้แกร็บช่วยเหลือในด้านใด สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH ได้เลยนะคะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T03:32:11Z
FALSE,5,ได้กินข้าวทุกที่ทุกเวลาเลยค่ะ,Grab food,2021-02-12 02:25:24,jah ja,,,
FALSE,4,แอปดีทุกอย่าง เสียอย่างเดียวเข้าไปแก้ไขที่อยู่ไม่ได้ เราปักตาม GPS มันขึ้นขื้อที่อยู่คนล่ะบ้านเลขที่ จะเข้าไปแก้ไขก็ไม่ได้,แก้ไขที่อยู่ไม่ได้,2021-02-13 10:14:21,เป็นเพียงอากาศ,,,
FALSE,4,ส่วนตัวรู้สึกใช้งานง่าย แต่อยากให้เพิ่มช่องทองการชำระเงิน ไม่ใช่ต้องมีกสิกรอย่างเดียว,ใช้งานง่าย,2021-02-13 06:03:06,JiabJenji,,,
FALSE,1,ระบบแชทมีปัญหามาจะครบปีแล้วยังไม่แก้เลยครับ,ระบบแชท,2021-02-13 05:55:53,domenicalusani,21127039,แกร็บสวัสดีค่ะ เบื้องต้นแกร็บแนะนำให้อัปเดตแอปให้เป็นเวอร์ชันล่าสุด รวมถึงลบแอปและติดตั้งใหม่ดูก่อนนะคะ แต่หากยังพบปัญหาการใช้งานแอปเช่นเดิม สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมได้เลยค่ะ รวมถึงติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-18T02:55:48Z
FALSE,4,บริการดีคะ,อาหาร,2021-02-13 05:23:17,อ้อมคะอ้อม,,,
FALSE,1,ระงับบัญชีทำไม ทำอะไรผิด,อ่านด้วย,2021-02-12 17:48:53,อ่านด้วยคะ,21126969,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกด้วยนะคะ ทั้งนี้แกร็บแนะนำให้ติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ หรือติดต่อ Call Centre ได้เช่นกันค่ะ,2021-02-18T02:52:52Z
FALSE,1,โคตรกากแวะส่งที่อื่นก่อนตลอด,กาก,2021-02-12 10:53:08,q3457,,,
FALSE,1,เลิกให้ออเดอร์คนขับซ้อนกันสองออเดอร์สักทีอีควาย เสียเวลากุมาก เป็นห่าไรมากป่ะ แล้วคือคนขับก้ต้องเร่งทำเวลา มึงช่วยเห็นใจไรเดอร์บ้าง เค้าก็มีลูก มีเมีย อห,เลิกให้ออเดอร์คนขับซ้อนกันสองออเดอร์สักที,2021-02-12 10:51:43,สอทาเวดฃก,,,
FALSE,1,อัพเดตบ่อยมาก แต่ยิ่งอัพยิ่งพัง ตอนนี้ปักหมุดและบันทึกที่อยู่ไม่ได้ กรุณาตรวจสอบและแก้ไขด้วย,บันทึกปักหมุดที่อยู่ไม่ได้,2021-02-12 03:45:34,PoppiePP,21126929,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บแนะนำให้ส่งรูปถ่ายหน้าจอปัญหาดังกล่าวเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ,2021-02-18T02:51:23Z
FALSE,5,ดีมากกกกกกก,ร้านในแอปมีให้เลือกเยอะและหลากหลาย,2021-02-11 02:57:57,Yui Jira,,,
FALSE,4,Good,Good,2021-02-11 10:38:44,@aaron@,,,
FALSE,5,แอพผมใช้ตลอด ดีทุกอย่าง แต่มีอีกอย่างที่เคืองมาก ขอละ ลดโฆษณาลงหน่อยได้ไหม ในยูทูป เห็นเกือบทุกคลิป ปัดโธ่ รวยแล้ว ลงแต่โฆษณาเลยนะ,กะดอหอหมี,2021-02-10 13:18:27,กะดีหอหมา,,,
FALSE,2,ตั้งแต่อัพเดทใหม่ เวลาจะเลือกสถานที่ให้ส่งของ พิมพ์หาที่อยู่ได้ แต่เลือกขยับหมุดในแผนที่ไม่ได้ บางครั้งกลัวหมุดปักที่อยู่ไม่ตรง อยากให้สามารถดูหมุดที่ปักบนแผนที่ได้เหมือนเดิมค่ะ,เลือกหมุดในแผนที่ไม่ได้,2021-02-11 01:09:00,Fainaja,21020854,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บแนะนำให้ส่งรูปถ่ายหน้าจอปัญหาดังกล่าวเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-12T13:47:45Z
FALSE,5,"เรียกรถ ส่งของ สั่งอาหาร สั่งของใช้ จบครบในที่เดียว
แต่ควรปรับปรุงระบบ code promotion ให้กดแล้วอยู่ในกระเป๋าเลย ไม่ต้องมากดซ้ำๆเวลาเปลี่ยนร้าน",Super App,2021-02-10 06:01:38,Golf.K2538,,,
FALSE,4,ให้ 4 ดาวเพราะเมื่อก่อนเคยใช้จนได้ระดับสูงกว่าขั้นแรกมาค่ะ แต่พอออกจากงานอยู่ที่บ้านแล้วไม่ค่อยได้ใช้ ประมาณ 6 เดือนโดนลดขั้นและเริ่มใหม่หมดเลยค่ะ,4 Stars,2021-02-10 07:02:31,HKAO2iZA,,,
FALSE,5,ถ้าให้เทียบappsส่งอาหารในตอนนี้คือชอบgrabสุด โปรเยอะกว่ามากกกก เเล้วก้อเข้าใจง่ายออกเเบบให้ลูกค้าเข้าใจง่าย กดใส่codeส่วนลดได้จริงไม่ยุ่งยากเลยชอบมากๆ,ชอบมากครับ,2021-02-10 05:28:00,Uptenn,,,
FALSE,5,Good,Service,2021-02-09 16:49:16,choakza,,,
FALSE,1,รอบแรกเรียกรถไม่สำเร็จ แต่หักตังเรียบร้อย ไม่คืนด้วย งงมาก รอบสองเรียกสำเร็จแต่รอนาน เลยกดยกเลิก ก็ยังหักตังอีก ไม่คืนด้วย อห แย่มากๆ,เสียเงินค่าแกร๊ป2รอบเลยจ้า,2021-02-09 21:02:01,kompipat,21020743,แกร็บสวัสดีค่ะ โดยปกติแล้วแกร็บจะมีการกันวงเงินบัตร ซึ่งจะเป็นการที่แกร็บส่งคำสั่งเพื่อให้ธนาคารผู้ออกบัตร ทำการล็อควงเงิน เพื่อตรวจสอบว่าบัตรมียอดเงินเพียงพอสำหรับใช้งานหรือไม่นะคะ โดยหากการใช้งานไม่สำเร็จ ระบบจะทำการคืนเงินโดยอัตโนมัติทันทีค่ะ ทั้งนี้ระยะเวลาที่ยอดเงินจะเข้านั้น จะขึ้นอยู่กับทางธนาคารนะคะ โดยทางคุณผู้ใช้บริการจะได้รับเงินคืนอย่างแน่นอนค่ะ ในส่วนนี้แกร็บแนะนำให้ตรวจสอบข้อมูลการกันวงเงินเพิ่มเติมผ่านทาง https://bit.ly/2Z4rWqf นะคะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ,2021-02-12T13:42:08Z
FALSE,5,ขอบคุณcall center ที่ช่วยเหลือ สุภาพและตอบปัญหาได้ชัดเจนดี ประทับใจมาก,call center,2021-02-09 10:08:55,Pummytg,,,
FALSE,1,"โคราช คนขับกดยกเลิกออเดอร์
แล้วจะรับออเดอร์ทำไมถ้าเลือกลูกค้าที่จะส่งอาหาร
(ยกเลิกไป4คนแล้ว)",คนขับกดยกเลิกออเดอร์,2021-02-09 10:49:18,vorapon20,21020724,"แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้สามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบและตักเตือนพาร์ทเนอร์คนขับที่ยกเลิกงานโดยไม่มีเหตุอันควรได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ",2021-02-12T13:41:12Z
FALSE,5,L1k3that,Continue developing for user’s experience,2021-02-08 20:15:35,Anordymost,,,
FALSE,5,ราคาสูง บริการดีครับ ??,ดีครับ,2021-02-08 09:18:03,Prinz Serious,,,
FALSE,1,grab food ระบบให้ driver รับออเดอร์ซ้อน  สั่งน้ำรอเป็นชั่วโมง  จนน้ำแข็งละลายหมดแก้ว  สุดท้ายกินไม่ได้เสียเงินฟรี  หลายครั้งมากๆแล้ว,ออร์เดอร์ซ้อน  รออาหารนานเป็นชั่วโมง,2021-02-08 13:41:18,คนให้โอกาสจนสุดจะทน,,,
FALSE,1,เลิกให้คนขับรับออเดอร์ซ้อน รออาหารนานมาก,รับออเดอร์ซ้อน,2021-02-08 11:45:53,dyiwhdhd,,,
TRUE,1,"เติมเงินจาก K-Bank เข้าGrabpay ไม่ได้มีแต่ปัญหา
เลิกใช้เเล้วไปเอา Foodpanda ดีกว่าถ้าแบบนี้
คราวก่อนก็เเชทกับไรเดอร์ไม่ได้เวลาไรเดอร์โทรมาก็รับสายไม่ได้ ???????????????????????????????? iphone 6s plus",เติมเงินเข้า Grab pay ไม่ได้,2021-02-08 10:07:46,Jetnaronk,17934638,"แกร็บสวัสดีค่ะ แกร็บแนะนำให้ติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบเพิ่มเติมนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ
",2020-09-17T13:08:17Z
FALSE,1,หักเงินไปแล้ว แต่ว่าโดนยกเลิกออเดอร์ ยังไม่ยอดเงินคืนมา เงินหายไปไหนคะ สงสัย? ตั้งหลายเดือนแล้ว ไหนบอก ภายใน 24 ชม. โปรโมชั่น ลดนั่น แถมนี่ เราโอเคนะ เรายังใช้อยู่เพราะมี โปรโมชั่นเยอะกว่า โค้ดต่างๆมีเยอะกว่าแอพอื่นๆมากๆ แต่เรื่องหักเงินนี่ไม่โอเคค่ะ รบกวนตอบคำถามหรือตรวจสอบพร้อมโอนเงินมาคืนด้วยค่ะ แต่ถ้าโอนมาแล้ว รบกวนแจ้งด้วยนะคะ ขอบคุณค่ะ,การหักเงินจากบัตร,2021-02-08 09:30:37,Uma8999,20977268,แกร็บสวัสดีค่ะ ในกรณีที่เกิน 45 วันทำการ (ไม่รวมวันเสาร์-อาทิตย์ และวันหยุดนักขัตฤกษ์) แล้วแต่ยังไม่ได้รับเงินคืนจากการกันวงเงินบัตร แกร็บแนะนำให้ติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บทำการตรวจสอบเพิ่มเติมนะคะ หรือติดต่อ Call Centre ผ่านศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-10T13:04:51Z
FALSE,5,"Grab taxi works like a charm in Bangkok. 
I only use their premium service, normally performed by Toyota Camry. 
Clean car, basic English, knowledge of the city's neighborhoods and streets, no hassle. 
You pay a few Baht more but it's still inexpensive.",Excellence,2021-02-07 07:34:56,Medelander,,,
FALSE,1,"รออาหารนานมาก เกือบ2ชั่วโมง
เพราะต้องรอไปส่งอีกเจ้าก่อน ??????",Order ซ้อน,2021-02-08 07:15:08,Azaeliazz,,,
FALSE,1,การรับคำสั่งซ้อนคือแบบแย่มาก ลูกค้าไม่มีทางเลือกเลย และที่เลวร้ายที่สุดคือก๋วยเตี๋ยว ไปส่งที่อื่นก่อน พอมาถึงเรากินไม่ได้แล้ว เส้นเป็นก้อน น้ำซุปเย็น อาหารบางอย่างไม่ควรรับคำสั่งซ้อนได้นะครับ หรือคนขับคนไหนจะรับคำสั่งซ้อนควรมีการแสดงตัวหรือสถานะชัดเจนเพื่อเปลี่ยนคนขับหรือยกเลิกออร์เดออร์ คือถ้ากำลังหิว แต่ สั่งอาหารมาแล้วกินไม่ได้เสียเงินฟรี มันแย่มากๆ,แวะส่งคำสั่งอื่น,2021-02-08 06:39:23,ททททที,20977214,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้ทางคุณผู้ใช้บริการสามารถติดต่อแกร็บเข้ามาทาง Facebook Inbox / Twitter @GrabTH เพื่อให้แกร็บตรวจสอบปัญหาดังกล่าวเพิ่มเติมได้เลยนะคะ หรือติดต่อ Call Centre ผ่านทางศูนย์ช่วยเหลือในแอปได้เช่นกันค่ะ,2021-02-10T13:02:15Z
FALSE,1,สั่งแาหารไปยอดเป็นพัน สั่งตั้งหลายครั้ง รอตั้งนานไม่เคยมีคนขับเลย หนีไปใช้ไลน์แมนดีกว่า,ไม่เป็นมืออาชีพ,2021-02-07 13:03:30,PPDarksao,20977189,แกร็บสวัสดีค่ะ แกร็บต้องขออภัยในความไม่สะดวกเป็นอย่างสูงค่ะ ทั้งนี้แกร็บขออนุญาตแจ้งว่า โดยปกติแล้วปริมาณพาร์ทเนอร์คนขับที่พร้อมรับงานอยู่นั้น จะขึ้นอยู่กับช่วงเวลา พื้นที่ที่เรียกใช้บริการ รวมถึงสภาพการจราจร และสภาพอากาศด้วยเช่นกันนะคะ อย่างไรแล้วแกร็บขอน้อมรับความคิดเห็นในส่วนนี้ เพื่อนำไปพัฒนาและปรับปรุงต่อไปค่ะ,2021-02-10T13:01:17Z
